Customer ID,Recency,Frequency,Monetary,distinct_products,tenure_days,avg_order_value,purchase_interval_std,is_uk,churned,cluster
13416,616,1,228.3,7,616,228.3,0.0,1,0,0
13417,85,5,1264.66,42,550,252.932,153.7018217198482,1,0,2
13418,4,27,9495.86,289,608,351.69851851851854,27.636681310283144,1,0,1
13420,30,2,159.85,8,51,79.925,0.0,1,1,3
13421,170,7,3045.08,157,543,435.01142857142855,55.11805511808268,1,0,2
13423,309,1,217.03,12,309,217.03,0.0,1,1,0
13424,330,1,572.77,40,330,572.77,0.0,1,1,0
13425,48,4,2940.87,111,459,735.2175,72.05784713224045,1,0,2
13426,63,17,6084.74,127,610,357.9258823529412,24.10670722710452,1,0,1
13427,95,4,638.4300000000001,23,602,159.60750000000002,100.66445913694332,1,0,2
13428,394,2,276.76,66,394,138.38,0.0,1,0,0
13431,286,6,2047.14,74,540,341.19,33.36465195382682,1,0,2
13432,451,2,439.1,98,492,219.55,0.0,1,1,0
13433,381,4,658.3199999999999,22,577,164.57999999999998,53.46338310781813,1,1,2
13434,265,3,1132.62,14,536,377.54,84.8528137423857,1,0,2
13435,7,4,1332.42,61,380,333.105,62.505999712027645,1,0,3
13437,9,3,1975.25,105,70,658.4166666666666,14.142135623730953,1,0,3
13438,427,1,46.5,1,427,46.5,0.0,1,1,0
13439,135,3,986.61,132,406,328.87,4.242640687119285,1,1,2
13440,303,7,1295.25,49,332,185.03571428571428,8.093207028119323,1,1,2
13441,312,1,424.26,25,312,424.26,0.0,1,0,0
13442,547,3,357.87,33,618,119.29,0.0,1,1,0
13443,329,6,1148.16,176,557,191.36,43.9124128237108,1,1,2
13444,254,2,619.08,51,386,309.54,0.0,1,1,0
13445,506,1,241.9,7,506,241.9,0.0,1,1,0
13446,310,11,3881.89,113,544,352.8990909090909,14.63974802454681,1,1,2
13448,99,11,6289.74,271,614,571.7945454545454,56.11387231929968,1,0,1
13450,5,11,3497.78,47,483,317.98,43.79764072793572,1,0,1
13451,6,10,6575.3,534,508,657.53,16.263455967290593,1,0,1
13452,139,3,89.69999999999999,2,353,29.899999999999995,135.0573952066306,1,1,0
13453,46,3,781.6899999999999,33,282,260.56333333333333,7.7781745930520225,1,1,3
13454,521,1,219.87,23,521,219.87,0.0,1,1,0
13455,246,5,1847.59,70,611,369.518,56.37079622168439,1,0,2
13456,35,3,855.0100000000001,18,87,285.0033333333334,7.7781745930520225,1,0,3
13457,569,2,148.22,9,618,74.11,0.0,1,1,0
13458,16,11,9668.14,256,268,878.9218181818181,10.304260176149366,1,0,1
13459,505,2,1160.41,57,562,580.2049999999999,0.0,1,1,2
13461,19,5,3478.24,29,477,695.6479999999999,92.35213406666176,1,0,1
13462,133,5,1153.85,64,606,230.77,90.08144463021598,1,1,2
13464,275,5,2420.96,95,498,484.192,63.63109826701616,1,0,2
13465,326,2,931.12,34,466,465.56,0.0,1,1,0
13466,64,5,1013.35,49,508,202.67,92.5684431470394,1,1,2
13468,2,61,11189.47,264,616,183.43393442622948,5.911207396239447,1,0,1
13469,533,1,82.4,6,533,82.4,0.0,1,1,0
13472,344,2,592.24,24,436,296.12,0.0,1,1,0
13473,213,7,2476.38,56,604,353.7685714285714,90.52881677491794,1,0,2
13474,116,3,642.59,116,375,214.1966666666667,110.3086578651014,1,1,2
13475,71,4,1421.78,64,179,355.445,9.018499505645789,1,1,2
13476,59,5,1835.37,86,525,367.074,33.71448748930742,1,1,2
13477,18,9,2264.14,93,564,251.5711111111111,50.00696380076907,1,0,1
13478,349,5,2182.78,114,557,436.556,39.033105607078376,1,1,2
13479,81,4,851.37,45,357,212.8425,108.92352056986284,1,1,2
13480,297,2,627.82,40,560,313.91,0.0,1,1,0
13481,72,8,3005.27,128,616,375.65875,45.2621990922521,1,0,2
13482,112,2,336.09,20,508,168.045,0.0,1,1,0
13484,121,3,790.72,38,520,263.5733333333333,80.61017305526642,1,1,2
13485,113,11,2992.2200000000003,131,616,272.02000000000004,54.22268897795461,1,1,2
13486,8,2,819.61,52,35,409.805,0.0,1,0,3
13487,93,4,680.27,26,615,170.0675,48.29423706130301,1,0,2
13488,1,19,11795.03,335,564,620.791052631579,30.143718928653666,1,0,1
13489,38,3,207.84,10,175,69.28,89.09545442950498,1,0,3
13490,534,1,154.25,8,534,154.25,0.0,1,1,0
13491,28,26,4336.29,137,613,166.7803846153846,18.432127748399893,1,0,1
13492,16,3,1269.84,38,95,423.28,19.091883092036785,0,1,3
13493,155,2,543.48,6,167,271.74,0.0,0,1,0
13494,192,1,316.26000000000005,18,192,316.26000000000005,0.0,1,1,0
13495,112,8,3890.87,50,613,486.35875,74.20691791650336,1,0,2
13496,240,1,501.01,26,240,501.01,0.0,1,0,0
13497,163,6,1166.83,52,550,194.47166666666664,54.23744094258136,1,1,2
13498,610,1,327.38,17,610,327.38,0.0,1,1,0
13499,105,2,463.79,18,150,231.895,0.0,1,0,0
13500,3,2,625.93,38,281,312.965,0.0,1,0,3
13501,168,3,2885.11,90,450,961.7033333333334,81.31727983645297,0,1,2
13502,155,4,677.66,20,429,169.415,42.0039680665212,1,0,2
13503,359,5,1619.99,148,541,323.998,43.711173247428015,1,0,2
13505,47,3,2307.57,110,113,769.19,10.606601717798211,0,0,3
13506,196,5,1338.08,55,341,267.616,15.777093099385157,1,1,2
13507,26,1,1242.38,82,26,1242.38,0.0,1,0,3
13508,124,2,287.05,27,523,143.525,0.0,1,1,0
13509,30,5,799.97,24,388,159.994,98.83656543337928,1,0,3
13510,64,8,3327.05,141,599,415.88125,62.95614497788274,1,0,2
13511,557,1,251.76,5,557,251.76,0.0,1,1,0
13512,141,4,713.39,31,463,178.3475,17.05872210923198,1,1,2
13513,7,3,824.59,32,535,274.86333333333334,71.4177848998413,1,1,3
13514,309,3,659.7,13,562,219.9,34.64823227814083,1,0,2
13515,28,4,710.26,35,525,177.565,57.23635208501674,1,0,3
13516,119,2,439.85,22,298,219.925,0.0,1,0,0
13517,60,1,1101.86,76,60,1101.86,0.0,1,0,3
13519,323,1,220.46,11,323,220.46,0.0,1,0,0
13520,18,10,5251.28,72,603,525.1279999999999,28.561337503695448,0,0,1
13523,80,4,2628.83,117,282,657.2075,87.50428560933459,1,0,2
13524,53,2,247.7,10,100,123.85,0.0,1,0,3
13525,128,1,259.68,2,128,259.68,0.0,1,0,0
13526,618,2,1006.32,29,618,503.16,0.0,1,1,0
13527,82,7,2884.57,174,568,412.0814285714286,41.10352782912922,1,0,2
13529,85,1,169.1,7,85,169.1,0.0,1,0,0
13530,514,1,402.98,18,514,402.98,0.0,1,1,0
13531,85,6,1433.07,44,616,238.845,63.58852097666685,1,1,2
13533,63,3,269.09,61,148,89.69666666666666,59.39696961966999,1,1,3
13534,13,30,5884.15,144,400,196.1383333333333,11.747130453503342,1,0,1
13535,283,1,89.5,1,283,89.5,0.0,1,1,0
13537,306,2,717.85,38,332,358.925,0.0,1,1,0
13538,1,10,2714.03,104,556,271.403,64.54348232866826,1,0,1
13539,120,6,1253.67,58,471,208.945,44.83079298874826,1,0,2
13540,347,3,632.39,26,536,210.79666666666665,132.93607486307093,1,1,2
13541,307,2,785.25,10,450,392.625,0.0,1,1,0
13542,257,17,3957.49,98,609,232.79352941176472,11.837616595694705,1,1,2
13543,514,2,1439.61,37,567,719.8050000000001,0.0,1,1,2
13544,121,5,627.15,186,525,125.43,75.53972464869064,1,0,2
13545,271,2,364.93,54,425,182.465,0.0,1,1,0
13546,81,3,647.41,58,304,215.8033333333333,98.2878425849301,1,0,3
13547,288,1,167.08,44,288,167.08,0.0,1,1,0
13548,124,2,504.29,117,351,252.145,0.0,1,0,0
13549,22,6,849.65,41,268,141.60833333333332,56.36310850192704,1,0,3
13550,263,1,342.55,40,263,342.55,0.0,1,1,0
13551,199,2,244.2,5,546,122.1,0.0,1,1,0
13552,4,19,5971.76,145,538,314.30315789473684,32.55041338853788,1,0,1
13553,555,1,498.6,85,555,498.6,0.0,1,1,0
13554,260,7,1623.35,156,327,231.90714285714284,7.174027227901123,1,1,2
13555,82,11,6383.01,204,569,580.2736363636363,53.37342243310075,1,0,1
13556,309,2,200.82,8,316,100.41,0.0,1,1,0
13557,161,12,2688.88,116,611,224.07333333333332,42.448257272290284,1,0,2
13559,393,2,726.0,1,424,363.0,0.0,1,1,0
13561,96,11,1801.4,131,529,163.76363636363638,52.21110992882645,1,1,2
13562,21,7,4248.58,87,574,606.9399999999999,66.3284755340168,1,0,1
13563,20,1,310.88,39,20,310.88,0.0,1,0,3
13564,24,37,15863.18,484,618,428.7345945945946,34.42336784755748,1,1,1
13565,214,2,284.76,28,291,142.38,0.0,1,0,0
13566,315,3,831.76,159,520,277.25333333333333,38.18376618407357,1,0,2
13567,308,4,1078.29,180,422,269.5725,34.847285881877994,1,1,2
13568,53,1,187.05,41,53,187.05,0.0,1,1,0
13569,248,3,497.74,103,308,165.91333333333333,23.33452377915607,1,0,0
13570,123,1,239.49,27,123,239.49,0.0,1,1,0
13571,8,20,3234.4700000000003,208,611,161.7235,28.61204506509483,1,0,1
13572,86,1,1384.25,32,86,1384.25,0.0,1,1,3
13573,133,5,646.04,54,517,129.208,79.71773119367276,1,0,2
13574,291,1,404.45,84,291,404.45,0.0,1,1,0
13575,14,2,218.75,13,56,109.375,0.0,1,0,3
13576,19,21,8666.42,111,611,412.68666666666667,13.11999277920212,1,0,1
13577,29,9,2623.78,87,605,291.5311111111112,53.90186188143888,1,0,1
13578,289,1,147.66,9,289,147.66,0.0,1,1,0
13579,249,4,1072.0,62,539,268.0,93.25770745627408,1,0,2
13580,286,1,82.75,5,286,82.75,0.0,1,1,0
13581,189,2,280.53000000000003,32,294,140.265,0.0,1,1,0
13582,270,2,241.68,10,498,120.84,0.0,1,1,0
13583,36,2,1445.031,93,559,722.5155,0.0,1,1,3
13584,187,3,385.7,74,556,128.56666666666666,9.899494936611664,1,1,0
13585,411,3,684.54,29,618,228.18,79.90306627407988,1,1,2
13586,421,1,127.28,20,421,127.28,0.0,1,1,0
13587,329,3,961.1,20,543,320.3666666666667,151.32085117392117,1,0,2
13588,17,2,604.3,46,135,302.15,0.0,1,0,3
13589,60,5,880.09,36,614,176.018,97.52606489207557,1,0,2
13590,31,16,5470.5,242,618,341.90625,29.314062934269035,1,0,1
13591,84,6,1753.04,71,605,292.17333333333335,62.02177037137847,1,0,2
13592,86,3,203.51,12,144,67.83666666666666,31.11269837220809,1,0,0
13593,43,13,4830.46,200,527,371.57384615384615,30.495901363953813,1,0,1
13594,366,1,136.35000000000002,7,366,136.35000000000002,0.0,1,0,0
13595,397,3,784.48,114,526,261.49333333333334,2.1213203435596424,1,1,2
13597,280,2,396.71,17,283,198.355,0.0,1,1,0
13598,375,4,601.92,46,532,150.48,45.43126676640219,1,0,2
13599,37,20,6886.52,146,619,344.326,30.47959724066603,1,0,1
13600,192,2,518.42,35,514,259.21,0.0,1,1,0
13601,91,3,839.87,114,426,279.95666666666665,19.091883092036785,1,0,2
13602,262,3,596.28,29,441,198.76,50.20458146424488,1,0,2
13604,539,1,711.62,21,539,711.62,0.0,1,1,0
13605,267,2,522.67,50,451,261.335,0.0,1,1,0
13606,123,2,246.63,37,192,123.315,0.0,1,0,0
13607,283,1,400.3,24,283,400.3,0.0,1,0,0
13608,421,1,232.05,31,421,232.05,0.0,1,1,0
13609,473,1,141.35,7,473,141.35,0.0,1,1,0
13610,25,11,1649.14,264,583,149.9218181818182,22.743985774021425,1,0,1
13611,51,9,2776.25,142,617,308.47222222222223,60.28488912773132,1,0,1
13612,513,1,818.29,50,513,818.29,0.0,1,1,0
13613,333,5,1039.85,50,541,207.97000000000003,82.40701830952669,1,1,2
13614,44,4,1502.16,142,431,375.54,57.04676444228308,1,0,3
13615,199,8,5975.4800000000005,259,560,746.9350000000001,27.23006041998788,1,1,2
13616,448,2,277.85,31,571,138.925,0.0,1,1,0
13617,60,6,863.68,40,375,143.94666666666666,92.46512856206928,1,0,2
13618,54,1,177.34,13,54,177.34,0.0,1,1,0
13619,425,2,224.94,39,554,112.47,0.0,1,1,0
13620,408,1,112.34,5,408,112.34,0.0,1,1,0
13622,576,1,656.95,32,576,656.95,0.0,1,1,0
13623,90,9,2342.49,198,617,260.27666666666664,43.76805749793858,1,0,2
13624,268,1,401.6,22,268,401.6,0.0,1,1,0
13625,477,1,301.26,21,477,301.26,0.0,1,1,0
13626,133,2,703.04,44,259,351.52,0.0,1,1,2
13627,56,5,1634.43,97,520,326.886,59.24806607251694,1,0,2
13628,556,1,310.14,16,556,310.14,0.0,1,1,0
13629,17,15,9706.08,27,546,647.072,20.30319630550274,1,0,1
13630,51,4,1059.54,46,166,264.885,23.58671942711265,1,0,3
13631,23,10,3017.92,6,147,301.79200000000003,19.837534569038,1,0,1
13632,54,6,2331.14,124,492,388.5233333333333,74.91461806616917,1,0,2
13634,122,13,4064.68,186,578,312.6676923076923,30.879531320041995,1,0,2
13635,323,3,1928.13,89,619,642.7099999999999,188.79751057680815,1,0,2
13636,2,4,646.55,36,165,161.6375,66.3023378170031,1,0,3
13637,67,2,678.65,75,106,339.325,0.0,1,0,3
13639,317,1,312.93,19,317,312.93,0.0,1,0,0
13640,491,1,405.0,4,491,405.0,0.0,1,1,0
13641,521,5,957.32,41,614,191.464,36.39940475703781,1,1,2
13642,96,4,469.2,93,313,117.3,125.2850084141488,1,1,2
13643,66,8,1715.23,59,612,214.40375,61.616710782214334,1,0,2
13646,280,2,326.25,58,280,163.125,0.0,1,1,0
13647,55,6,2197.42,78,483,366.2366666666667,100.87863995911128,1,0,2
13648,280,8,1764.02,95,618,220.5025,47.07693804017095,1,1,2
13649,137,6,1446.68,97,407,241.11333333333332,39.32302124710155,1,1,2
13650,87,6,2197.18,84,563,366.19666666666666,43.55226744958292,1,0,2
13651,262,1,130.65,8,262,130.65,0.0,1,0,0
13652,137,4,1805.21,102,532,451.3025,83.69189526670627,1,0,2
13653,368,1,152.2,9,368,152.2,0.0,1,1,0
13654,25,9,5298.94,223,618,588.771111111111,48.86424342721665,1,0,1
13655,122,5,1731.19,73,472,346.238,77.09031499914025,1,0,2
13656,45,4,1078.85,81,476,269.7125,41.86884283091664,1,1,3
13657,82,1,152.34,9,82,152.34,0.0,1,0,0
13658,84,5,4212.43,119,552,842.4860000000001,51.4481940078237,1,0,2
13659,86,12,4742.63,224,541,395.2191666666667,37.126809720200846,1,1,1
13660,280,1,305.64,39,280,305.64,0.0,1,1,0
13661,483,1,325.24,17,483,325.24,0.0,1,1,0
13662,92,10,1864.79,109,538,186.479,53.95857464553505,1,0,2
13663,59,5,2039.51,87,527,407.902,112.16208509711886,1,1,2
13665,266,3,1707.66,97,384,569.2199999999999,33.23401871576773,1,1,2
13666,167,4,107.3,15,616,26.825,158.18659867384468,1,0,0
13667,29,1,299.05,82,29,299.05,0.0,1,1,3
13668,16,29,10999.03,344,608,379.2768965517242,14.837925096320614,1,0,1
13669,30,2,243.15,8,287,121.575,0.0,1,0,3
13671,275,1,172.6,61,275,172.6,0.0,1,1,0
13672,181,3,419.92,13,611,139.97333333333333,260.2152954766495,1,1,0
13674,313,1,240.68,14,313,240.68,0.0,1,1,0
13675,31,2,486.8200000000001,25,165,243.41000000000005,0.0,1,1,3
13676,419,2,243.9,13,499,121.95,0.0,1,1,0
13677,285,2,551.24,98,400,275.62,0.0,1,1,0
13678,32,1,226.84,16,32,226.84,0.0,1,1,3
13679,374,3,281.26,44,615,93.75333333333332,21.920310216782973,1,1,0
13680,218,10,10092.14,280,615,1009.214,55.70682184436661,1,0,2
13681,35,1,203.46,13,35,203.46,0.0,1,0,3
13682,67,1,59.5,3,67,59.5,0.0,1,1,0
13683,338,1,258.6,10,338,258.6,0.0,1,1,0
13684,166,4,594.88,81,501,148.72,56.824290580701486,1,1,2
13686,63,3,409.04,27,281,136.34666666666666,124.45079348883236,1,1,3
13687,318,1,974.88,45,318,974.88,0.0,1,1,0
13688,515,1,375.5,5,515,375.5,0.0,1,1,0
13689,325,1,349.5,3,325,349.5,0.0,1,0,0
13691,276,1,212.78,54,276,212.78,0.0,1,1,0
13692,94,4,2476.66,69,300,619.165,89.94628026401833,1,0,2
13693,254,9,2001.82,78,613,222.42444444444445,45.13709276035778,1,1,2
13694,8,126,142021.95,819,615,1127.1583333333335,6.353053621887716,1,0,1
13695,9,10,1469.22,31,458,146.922,100.86762502298632,1,0,1
13696,302,3,2020.4,24,546,673.4666666666667,67.17514421272202,1,1,2
13698,477,2,401.73,31,562,200.865,0.0,1,1,0
13699,35,2,764.15,33,430,382.075,0.0,1,1,3
13700,57,9,1577.65,114,551,175.29444444444445,83.12114652722254,1,0,2
13701,327,1,161.0,9,327,161.0,0.0,1,1,0
13702,326,1,135.18,5,326,135.18,0.0,1,1,0
13703,198,2,425.56,36,295,212.78,0.0,1,1,0
13705,25,6,1377.96,51,504,229.66,76.81926841619881,1,0,3
13706,183,2,617.17,38,507,308.585,0.0,1,1,0
13707,147,5,3344.86,142,417,668.972,53.47896782848375,1,1,2
13708,151,1,285.33,49,151,285.33,0.0,1,1,0
13709,7,9,3568.42,168,578,396.4911111111112,54.84116675845411,1,0,1
13710,304,2,329.04,7,492,164.52,0.0,1,0,0
13711,99,9,1789.26,80,604,198.80666666666667,74.85175825781059,1,1,2
13712,127,2,736.18,32,491,368.09,0.0,1,1,2
13713,288,3,720.76,70,463,240.25333333333333,33.94112549695428,1,1,2
13714,345,1,161.35,30,345,161.35,0.0,1,1,0
13715,161,17,8153.04,277,518,479.5905882352941,15.406573272470425,1,1,1
13716,149,1,138.28,21,149,138.28,0.0,1,1,0
13717,9,6,1274.28,82,366,212.38,51.00686228342222,1,0,3
13718,126,2,306.55,9,176,153.275,0.0,1,1,0
13719,85,8,2064.14,159,451,258.0175,52.6488818675645,1,0,2
13720,58,3,552.5,29,135,184.16666666666663,30.405591591021544,1,0,3
13721,275,1,217.4,14,275,217.4,0.0,1,0,0
13722,12,10,5605.17,137,526,560.517,68.0202175827158,1,1,1
13723,97,6,1190.08,51,491,198.34666666666664,77.1187396162567,1,1,2
13724,517,1,213.01,39,517,213.01,0.0,1,1,0
13725,49,7,1865.7,86,189,266.5285714285714,21.10371215371046,1,0,2
13727,492,6,620.67,55,610,103.445,22.733235581412515,1,0,2
13728,15,14,2474.11,65,610,176.72214285714287,16.168186552927214,1,0,1
13729,316,3,724.73,36,564,241.57666666666668,171.82694782833104,1,1,2
13730,16,2,752.6,38,42,376.3,0.0,1,1,3
13731,99,2,610.59,36,127,305.295,0.0,1,1,0
13733,291,2,487.03,28,615,243.515,0.0,1,1,0
13734,389,4,2935.69,24,483,733.9225,46.11941023040082,1,1,2
13735,56,11,8283.92,318,606,753.0836363636364,46.344602945998176,1,0,1
13736,140,6,2376.2,255,614,396.0333333333333,81.41682872723551,1,0,2
13737,80,1,339.6,29,80,339.6,0.0,1,1,0
13738,276,1,434.78,88,276,434.78,0.0,1,1,0
13739,408,1,75.3,3,408,75.3,0.0,1,0,0
13740,121,5,1574.77,83,618,314.954,50.861740696388544,1,1,2
13741,64,2,363.13,20,97,181.565,0.0,1,0,3
13742,42,10,2620.57,163,200,262.057,15.19411435757646,1,0,1
13743,35,3,628.92,8,139,209.64,14.849242404917495,1,0,3
13744,172,1,817.3199999999999,44,172,817.3199999999999,0.0,1,0,0
13745,42,2,777.36,46,426,388.68,0.0,1,1,3
13746,294,1,176.69,9,294,176.69,0.0,1,1,0
13747,254,2,169.79999999999998,4,305,84.89999999999999,0.0,1,1,0
13748,112,7,1692.95,32,618,241.85,124.15313125330348,1,0,2
13750,20,10,3271.55,47,497,327.15500000000003,43.93777165239241,1,0,1
13751,168,1,296.25,9,168,296.25,0.0,1,1,0
13752,4,7,1563.78,75,408,223.39714285714285,105.34783655427704,1,1,3
13753,168,4,2094.57,64,617,523.6425,140.05832118561656,1,1,2
13754,32,3,447.05,16,317,149.01666666666668,32.526911934581186,1,1,3
13756,9,16,5904.97,129,604,369.060625,39.09414765604158,1,0,1
13757,555,1,195.55,8,555,195.55,0.0,1,1,0
13758,81,13,7738.97,199,619,595.3053846153846,46.68917206246849,1,0,1
13760,136,4,1211.94,80,473,302.985,47.44470465710583,1,0,2
13761,60,5,1373.23,82,537,274.646,140.26492790430544,1,0,2
13762,99,5,2391.84,23,579,478.36800000000005,170.36700580413645,1,1,2
13763,297,2,3467.92,35,315,1733.96,0.0,1,0,2
13764,24,5,2343.49,240,522,468.698,106.750097579971,1,0,3
13765,533,1,342.821,17,533,342.821,0.0,1,1,0
13766,375,1,190.35,16,375,190.35,0.0,1,1,0
13767,3,63,25927.3,113,619,411.5444444444444,11.734413359904725,1,0,1
13768,607,2,875.97,30,611,437.985,0.0,1,1,0
13769,3,16,4405.85,106,604,275.365625,22.912254986609867,1,0,1
13770,302,4,769.37,48,610,192.3425,98.78427675158296,1,1,2
13771,79,7,4547.22,135,533,649.6028571428571,108.38081010953924,1,0,2
13772,120,6,2098.81,313,534,349.8016666666667,58.97711420542718,1,0,2
13773,277,2,301.54,19,540,150.77,0.0,1,1,0
13775,471,1,1049.66,63,471,1049.66,0.0,1,1,0
13776,308,2,29.9,1,308,14.95,0.0,1,1,0
13777,9,52,30768.82,44,618,591.7080769230769,10.241821222848229,1,0,1
13778,371,3,945.79,27,445,315.2633333333333,7.7781745930520225,1,0,2
13779,396,1,161.13,27,396,161.13,0.0,1,1,0
13780,51,2,481.74,43,287,240.87,0.0,1,0,3
13781,131,3,778.83,56,601,259.61,150.61374439273462,1,1,2
13782,5,10,1352.01,151,613,135.201,38.787168554103616,1,0,1
13783,368,4,787.56,4,553,196.89,24.979991993593597,1,1,2
13784,48,10,1872.47,13,331,187.247,32.56318643976832,1,0,1
13785,309,4,542.49,26,340,135.6225,17.320508075688775,1,1,2
13786,247,6,3127.99,80,616,521.3316666666666,81.77285613209312,1,1,2
13787,244,5,1015.86,56,575,203.172,28.998563182796943,1,0,2
13788,385,1,3.75,1,385,3.75,0.0,1,1,0
13789,268,1,239.46,18,268,239.46,0.0,1,1,0
13791,8,2,1434.8,7,48,717.4,0.0,1,1,3
13792,167,2,263.0,14,303,131.5,0.0,1,0,0
13793,527,1,96.0,7,527,96.0,0.0,1,1,0
13794,427,1,126.03,9,427,126.03,0.0,1,1,0
13795,268,4,755.66,23,518,188.915,59.24806607251694,1,1,2
13796,379,1,289.7,22,379,289.7,0.0,1,1,0
13797,317,3,1179.45,71,528,393.15,36.76955262170047,1,1,2
13798,3,93,64803.76,154,611,696.814623655914,4.802949404414589,1,0,1
13799,174,8,2421.85,52,524,302.73125,46.11166570712573,1,0,2
13800,190,3,1677.56,73,617,559.1866666666666,131.52186130069785,1,1,2
13802,19,19,25437.67,212,542,1338.8247368421053,27.048975189894524,1,1,1
13803,135,3,1338.91,73,499,446.3033333333333,7.7781745930520225,1,1,2
13804,21,5,1923.84,100,317,384.768,76.00657866263946,1,0,3
13805,9,1,491.12,6,9,491.12,0.0,1,0,3
13807,247,3,412.2,24,616,137.4,32.526911934581186,1,1,0
13809,185,3,610.1,23,341,203.36666666666667,16.97056274847714,0,1,2
13811,64,3,594.5,7,119,198.16666666666663,33.94112549695428,0,1,3
13813,15,5,1744.1,55,614,348.82,162.55742575061487,0,0,3
13814,17,2,1283.74,50,407,641.87,0.0,0,0,3
13815,52,6,5992.32,188,546,998.72,33.17830616532435,0,0,1
13817,232,1,125.65,9,232,125.65,0.0,0,0,0
13818,310,1,61.28,5,310,61.28,0.0,1,1,0
13819,182,6,2642.35,47,618,440.39166666666665,148.18974323481365,1,1,2
13820,298,3,652.75,68,561,217.58333333333331,137.88582233137677,1,1,2
13821,25,6,1349.08,158,584,224.84666666666664,121.287674559289,1,1,3
13823,260,5,2351.79,91,604,470.358,53.11936244597319,1,0,2
13824,16,11,3045.66,52,517,276.8781818181818,14.167254889748794,1,0,1
13825,502,2,255.59,38,610,127.795,0.0,1,1,0
13826,56,1,189.5,10,56,189.5,0.0,1,1,0
13827,14,2,296.76,59,23,148.38,0.0,1,0,3
13829,301,1,102.0,1,301,102.0,0.0,1,1,0
13830,462,1,152.85000000000002,11,462,152.85000000000002,0.0,1,1,0
13831,19,16,5837.94,121,609,364.87125,38.48537137048062,1,0,1
13832,302,1,557.6899999999999,51,302,557.6899999999999,0.0,1,0,0
13833,39,2,700.41,43,284,350.205,0.0,1,1,3
13834,457,2,322.19,15,549,161.095,0.0,1,1,0
13835,35,5,796.04,41,526,159.208,126.20882166737265,1,0,3
13836,279,2,620.37,29,294,310.185,0.0,1,1,0
13837,92,2,266.59000000000003,17,198,133.29500000000002,0.0,1,1,0
13838,250,7,1245.91,242,460,177.98714285714286,59.0920186376017,1,0,2
13839,366,1,139.95000000000002,7,366,139.95000000000002,0.0,1,1,0
13840,296,1,651.4,40,296,651.4,0.0,1,1,0
13841,133,1,85.0,1,133,85.0,0.0,1,1,0
13842,36,16,4055.99,166,541,253.499375,21.808255317654368,1,0,1
13843,261,1,319.75,18,261,319.75,0.0,1,1,0
13846,122,3,1106.66,69,280,368.8866666666667,55.15432893255071,1,0,2
13847,600,1,309.72,19,600,309.72,0.0,1,1,0
13848,178,7,457.56,3,610,65.36571428571429,20.0864796982116,1,0,2
13849,51,4,2523.93,139,505,630.9825,100.92241244309082,1,0,2
13850,9,1,1595.48,93,9,1595.48,0.0,1,1,3
13851,8,7,3308.28,101,560,472.6114285714286,91.6747875190702,1,0,1
13852,491,1,187.35,11,491,187.35,0.0,1,1,0
13854,23,32,9634.68,55,581,301.08375,16.701039823400087,1,0,1
13855,381,4,1310.34,64,611,327.58500000000004,59.80802621722272,1,1,2
13856,49,11,1142.03,33,499,103.82090909090908,75.80567261095966,1,1,2
13857,273,6,996.01,99,451,166.0016666666667,30.797727188868983,1,1,2
13859,206,2,507.86,34,409,253.93,0.0,1,1,0
13861,309,2,273.26,21,411,136.63,0.0,1,1,0
13862,34,6,1800.1,86,269,300.01666666666665,11.058933040759404,1,0,3
13863,128,4,1239.55,59,473,309.8875,89.50046554813741,1,1,2
13864,267,1,496.8,1,267,496.8,0.0,1,1,0
13865,17,3,383.34,23,170,127.78000000000002,36.76955262170047,1,0,3
13867,98,1,138.85,8,98,138.85,0.0,1,0,0
13869,3,10,7975.87,502,571,797.587,32.27615218702502,1,1,1
13870,15,11,4304.45,141,550,391.3136363636364,46.44578679612512,1,0,1
13871,15,11,5126.49,142,599,466.0445454545454,40.75127809856602,1,0,1
13872,407,3,915.57,51,606,305.19,0.0,1,1,2
13873,99,7,877.72,47,527,125.38857142857144,45.297902821212375,1,0,2
13874,238,7,1945.15,46,553,277.87857142857143,48.95712409854158,1,1,2
13875,14,13,4172.33,147,603,320.9484615384615,23.077438805426,1,0,1
13877,350,2,332.44,20,570,166.22,0.0,1,0,0
13878,428,3,1145.33,59,484,381.7766666666666,0.7071067811865476,1,0,2
13879,526,1,395.5,25,526,395.5,0.0,1,1,0
13880,25,12,2754.85,101,442,229.57083333333333,22.40697943214853,1,0,1
13881,21,31,31564.18,165,525,1018.1993548387096,16.489495088566603,1,0,1
13883,99,14,5621.32,190,611,401.5228571428571,47.86265071361315,1,0,1
13884,157,8,1233.68,87,350,154.21,38.60051813123757,1,0,2
13885,69,2,506.8,28,81,253.4,0.0,1,1,3
13887,84,1,349.55,19,84,349.55,0.0,1,1,0
13888,98,6,1633.48,110,456,272.24666666666667,76.99350621968063,1,0,2
13889,262,5,1574.3300000000002,50,566,314.86600000000004,72.25187425481316,1,0,2
13890,239,5,1233.92,50,613,246.784,81.09665015687557,1,0,2
13891,258,3,854.21,97,462,284.7366666666667,92.63098833543772,1,1,2
13892,127,3,343.6,11,456,114.53333333333336,94.75230867899737,1,0,0
13893,178,1,821.1,21,178,821.1,0.0,1,1,0
13894,190,1,160.85,10,190,160.85,0.0,1,0,0
